214502,0
87560,0
122483,172
36940,4
290951,6
144033,2
188508,1
102997,9
36902,6
342823,0
400873,0
346180,0
196751,0
231046,2
210807,3
2587,25
129217,0
412163,0
249602,0
3706,0
232893,0
401371,12
189951,1
88686,0
346662,0
295627,0
380055,4
193194,17
96234,9
42684,16
157788,1
66968,1
413432,4
259025,5
153550,1
205171,0
98830,2
164312,0
172005,12
49976,0
303003,1
342124,0
46627,20
33928,2
151183,0
2012,0
2385,0
67690,0
333398,1
423031,0
93846,4
288392,5
278593,14
155646,0
309897,0
66734,1
175969,17
287435,12
422549,0
406890,1
325537,0
78144,0
154226,8
39192,0
210271,0
343258,0
1337,2
276412,0
391737,34
215508,0
50853,0
229872,15
289438,0
333114,0
247050,13
143049,23
189789,2
378203,4
55518,8
180376,4
371600,19
311113,5
396065,0
9195,1
323439,0
76331,1
316449,0
116321,3
160997,4
329833,2
233044,0
187049,0
56241,0
98518,13
299631,0
147380,0
110109,14
374024,0
334192,1
142989,33
8668,0
266046,2
59376,3
162492,3
212786,0
216645,9
313214,11
247135,4
197970,0
1744,0
160022,2
350375,32
402694,0
235595,4
18885,0
69419,12
144255,1
261482,4
87262,6
222013,0
294279,36
196262,0
26622,1
340873,0
126201,1
135436,8
347796,1
351730,0
42975,6
38156,0
422268,1
341592,15
24838,0
19213,0
55733,0
97637,1
48912,0
76059,48
25842,1
371190,2
360886,2
56480,0
344990,0
42967,0
161273,6
308543,6
304950,16
33633,13
404803,0
241033,0
52793,15
194132,29
359796,15
154183,0
33768,2
379617,0
248425,0
155167,3
299581,2
353300,4
348929,30
148317,24
53503,5
247122,0
192163,1
148424,1
203304,0
372513,0
382670,4
317644,2
353333,0
162715,11
3840,1
44842,0
268220,0
42108,3
200317,24
224472,2
40805,4
322968,1
205762,2
111482,4
345516,6
276020,5
235430,6
119310,0
213142,0
321902,98
52922,21
110267,1
58684,1
152595,0
92439,3
145667,1
13684,2
417726,0
51972,0
260757,0
24677,5
141694,7
66741,4
251555,0
14061,3
89959,4
145725,1
101845,23
209245,8
359173,9
321894,0
132250,21
262016,2
222140,0
376306,10
16509,0
258309,0
116891,1
421357,110
342366,0
235483,4
2987,2
125977,1
81054,6
109633,3
135863,25
208188,1
372937,0
140118,3
421502,0
39354,4
116988,9
355692,0
169460,2
235245,0
138516,6
392377,1
291610,2
44132,0
104060,0
160144,6
395521,31
340384,0
180737,0
195725,0
125476,0
98787,0
113073,6
53274,28
25958,0
242730,1
104935,0
315480,1
262618,1
413211,8
384915,0
337593,1
397093,0
339555,2
151690,0
256242,1
134083,0
204486,0
266418,13
186910,1
366009,0
160664,0
419994,1
98540,6
170500,0
314284,4
15492,1
81221,14
56204,0
9695,2
142852,39
276901,0
160932,14
382571,4
311272,6
326559,1
273168,0
293177,0
165553,0
