15442,3.0
191069,2.0
158458,2.0
99998,3.0
203675,2.0
17620,1.0
243647,2.0
6992,2.0
338124,9.0
353409,2.0
102348,2.0
179685,3.0
68716,3.0
417656,2.0
376533,3.0
317296,3.0
220684,3.0
311973,2.0
126889,3.0
213378,1.0
417302,5.0
210815,2.0
307437,2.0
296380,2.0
290864,4.0
15512,2.0
318556,3.0
112593,2.0
90491,1.0
341731,2.0
299762,12.0
188054,2.0
186203,2.0
333341,2.0
77445,4.0
348471,2.0
257010,3.0
174333,3.0
75897,2.0
131178,3.0
135475,2.0
199917,5.0
37709,2.0
252113,1.0
213587,2.0
335826,8.0
76246,2.0
98672,2.0
143539,4.0
315617,3.0
217762,9.0
18287,3.0
204351,3.0
25308,2.0
88002,2.0
328220,3.0
148096,4.0
31413,4.0
41924,3.0
294234,2.0
351242,2.0
214918,2.0
180476,3.0
101705,3.0
422716,4.0
334436,3.0
234320,2.0
184400,2.0
368422,8.0
398206,5.0
116610,3.0
22802,8.0
60506,4.0
397792,2.0
79332,1.0
218398,2.0
112343,5.0
73444,3.0
18524,3.0
156921,4.0
361724,2.0
186261,3.0
113385,2.0
53552,2.0
43225,5.0
307203,2.0
116043,2.0
184499,2.0
236807,2.0
174228,2.0
366360,4.0
57540,2.0
186829,2.0
236093,3.0
188440,1.0
15916,2.0
324221,2.0
274035,4.0
283946,2.0
237075,2.0
311509,5.0
221609,2.0
123650,3.0
38500,2.0
349184,2.0
406642,3.0
167023,10.0
286094,8.0
253542,2.0
303081,2.0
51891,4.0
306466,3.0
208532,2.0
68412,5.0
68539,3.0
284871,1.0
219108,2.0
199107,2.0
174981,2.0
409030,4.0
120843,5.0
221072,2.0
260194,3.0
71207,3.0
385779,2.0
107550,1.0
389361,3.0
357455,3.0
116449,8.0
159677,3.0
285429,3.0
116648,4.0
173941,2.0
59814,2.0
158004,2.0
380524,2.0
178247,2.0
38639,1.0
358659,3.0
98214,3.0
210723,3.0
90001,9.0
320654,11.0
318874,2.0
82056,3.0
214132,10.0
190630,10.0
336650,10.0
396294,2.0
213433,8.0
199022,3.0
288454,3.0
346028,9.0
220029,4.0
36334,2.0
301997,4.0
5660,2.0
323105,2.0
134623,2.0
175574,3.0
188608,2.0
413862,4.0
400599,5.0
305228,3.0
365376,4.0
228319,2.0
283363,10.0
124060,8.0
375675,4.0
78603,2.0
154079,3.0
111822,1.0
304253,3.0
120520,2.0
144611,4.0
352840,3.0
279561,1.0
51685,2.0
43178,2.0
28142,3.0
390911,9.0
93595,3.0
186707,3.0
332122,8.0
21222,1.0
100902,2.0
113443,4.0
27566,3.0
360212,2.0
131677,2.0
263170,2.0
123815,5.0
68148,2.0
238354,3.0
295667,6.0
64056,10.0
68160,12.0
21949,2.0
407798,2.0
228591,4.0
48292,3.0
168664,4.0
386668,8.0
149721,3.0
82318,4.0
261867,3.0
345404,2.0
184969,2.0
