214502,15
87560,9
122483,62
36940,16
290951,15
144033,34
188508,63
102997,18
36902,13
342823,3
400873,9
346180,21
196751,89
231046,32
210807,21
2587,51
129217,5
412163,9
249602,18
3706,5
232893,4
401371,19
189951,9
88686,11
346662,8
295627,6
380055,10
193194,29
96234,22
42684,21
157788,43
66968,9
413432,14
259025,29
153550,53
205171,4
98830,6
164312,6
172005,39
49976,22
303003,18
342124,15
46627,78
33928,9
151183,9
2012,10
2385,18
67690,7
333398,8
423031,25
93846,27
288392,27
278593,49
155646,20
309897,13
66734,55
175969,10
287435,21
422549,12
406890,29
325537,4
78144,10
154226,42
39192,34
210271,11
343258,45
1337,25
276412,7
391737,30
215508,43
50853,22
229872,85
289438,11
333114,35
247050,40
143049,43
189789,42
378203,37
55518,22
180376,7
371600,25
311113,11
396065,11
9195,16
323439,14
76331,7
316449,13
116321,26
160997,34
329833,14
233044,6
187049,26
56241,7
98518,11
299631,13
147380,15
110109,46
374024,43
334192,18
142989,24
8668,4
266046,34
59376,25
162492,12
212786,23
216645,7
313214,18
247135,22
197970,6
1744,12
160022,31
350375,36
402694,7
235595,39
18885,23
69419,19
144255,15
261482,12
87262,20
222013,25
294279,53
196262,17
26622,11
340873,27
126201,8
135436,16
347796,9
351730,6
42975,44
38156,21
422268,9
341592,33
24838,8
19213,13
55733,4
97637,33
48912,10
76059,56
25842,8
371190,16
360886,9
56480,6
344990,8
42967,3
161273,32
308543,30
304950,22
33633,37
404803,22
241033,7
52793,38
194132,42
359796,45
154183,17
33768,36
379617,19
248425,21
155167,11
299581,8
353300,5
348929,29
148317,70
53503,31
247122,27
192163,10
148424,4
203304,8
372513,8
382670,23
317644,19
353333,5
162715,20
3840,5
44842,54
268220,12
42108,14
200317,35
224472,11
40805,10
322968,46
205762,15
111482,50
345516,18
276020,34
235430,18
119310,15
213142,13
321902,77
52922,37
110267,28
58684,28
152595,21
92439,11
145667,16
13684,34
417726,5
51972,6
260757,12
24677,12
141694,10
66741,27
251555,21
14061,33
89959,27
145725,28
101845,61
209245,42
359173,29
321894,14
132250,37
262016,7
222140,7
376306,40
16509,27
258309,11
116891,70
421357,87
342366,15
235483,54
2987,17
125977,21
81054,20
109633,20
135863,20
208188,15
372937,5
140118,44
421502,24
39354,25
116988,19
355692,14
169460,5
235245,36
138516,12
392377,37
291610,25
44132,14
104060,57
160144,8
395521,49
340384,23
180737,18
195725,9
125476,8
98787,22
113073,19
53274,73
25958,9
242730,14
104935,13
315480,25
262618,57
413211,32
384915,19
337593,8
397093,54
339555,37
151690,7
256242,26
134083,12
204486,11
266418,23
186910,19
366009,22
160664,20
419994,18
98540,17
170500,10
314284,24
15492,25
81221,40
56204,5
9695,27
142852,31
276901,14
160932,19
382571,13
311272,19
326559,6
273168,9
293177,39
165553,26
317913,31
260161,32
140648,13
127374,52
216683,17
154192,31
246558,34
119556,46
1722,32
216663,17
234138,27
177288,52
125788,4
317860,13
40087,40
27026,8
115966,12
153036,8
339870,34
253654,48
197207,15
210960,32
330623,9
357809,23
146396,123
86330,14
306847,43
50138,21
327282,14
227433,33
336893,8
238845,25
10215,14
86287,18
213262,9
335346,12
92784,5
228806,19
215741,14
395940,31
35971,32
259198,7
47909,29
43630,15
235758,20
258959,6
417765,49
35822,63
225879,22
170669,13
94490,5
18292,11
246318,18
4552,42
73553,66
150272,13
235345,28
134642,56
162420,34
365510,3
164407,25
18417,25
387011,33
244928,31
2680,142
73388,37
242624,9
93721,56
214556,24
83700,7
175828,24
356203,27
309377,36
307891,53
82351,44
26924,22
401491,6
48052,43
849,14
55957,12
150889,27
300605,22
17225,14
128466,16
251125,68
377450,9
300945,19
113211,16
358321,26
257436,18
337305,23
255782,58
398549,10
221162,21
222895,21
12081,4
13765,16
288853,6
