15442,4.0
191069,3.0
158458,4.0
99998,4.0
203675,4.0
17620,4.0
243647,4.0
6992,4.0
338124,3.0
353409,4.0
102348,4.0
179685,4.0
68716,4.0
417656,4.0
376533,4.0
317296,4.0
220684,3.0
311973,4.0
126889,4.0
213378,4.0
417302,3.0
210815,4.0
307437,3.0
296380,3.0
290864,4.0
15512,3.0
318556,3.0
112593,3.0
90491,4.0
341731,3.0
299762,4.0
188054,4.0
186203,3.0
333341,3.0
77445,3.0
348471,4.0
257010,4.0
174333,3.0
75897,4.0
131178,4.0
135475,4.0
199917,4.0
37709,3.0
252113,4.0
213587,4.0
335826,3.0
76246,4.0
98672,4.0
143539,3.0
315617,3.0
217762,4.0
18287,4.0
204351,3.0
25308,3.0
88002,3.0
328220,4.0
148096,4.0
31413,3.0
41924,3.0
294234,4.0
351242,3.0
214918,4.0
180476,4.0
101705,4.0
422716,3.0
334436,3.0
234320,4.0
184400,3.0
368422,3.0
398206,3.0
116610,4.0
22802,4.0
60506,3.0
397792,4.0
79332,3.0
218398,3.0
112343,3.0
73444,3.0
18524,3.0
156921,3.0
361724,4.0
186261,4.0
113385,3.0
53552,3.0
43225,4.0
307203,3.0
116043,3.0
184499,4.0
236807,4.0
174228,4.0
366360,3.0
57540,4.0
186829,4.0
236093,4.0
188440,3.0
15916,4.0
324221,4.0
274035,4.0
283946,3.0
237075,4.0
311509,4.0
221609,3.0
123650,3.0
38500,3.0
349184,4.0
406642,4.0
167023,4.0
286094,3.0
253542,3.0
303081,4.0
51891,4.0
306466,4.0
208532,4.0
68412,3.0
68539,4.0
284871,4.0
219108,4.0
199107,4.0
174981,4.0
409030,4.0
120843,3.0
221072,4.0
260194,4.0
71207,4.0
385779,3.0
107550,4.0
389361,3.0
357455,4.0
116449,3.0
159677,3.0
285429,3.0
116648,3.0
173941,4.0
59814,3.0
158004,4.0
380524,3.0
178247,3.0
38639,3.0
358659,3.0
98214,3.0
210723,3.0
90001,3.0
320654,3.0
318874,4.0
82056,4.0
214132,3.0
190630,3.0
336650,4.0
396294,4.0
213433,3.0
199022,3.0
288454,3.0
346028,3.0
220029,3.0
36334,3.0
301997,4.0
5660,4.0
323105,3.0
134623,4.0
175574,3.0
188608,4.0
413862,3.0
400599,4.0
305228,4.0
365376,4.0
